basket_id,basket_items,recommended_items,recommended_items_details
8123840,Namkeen; Namkeen; Namkeen; Whole Spices; Namkeen; Namkeen; Salty Biscuits,Other Dals; Other Vegetables; Toor Dal; Urad Dal; Sugar; Moong Dal; Beans; Sooji & Rava; Root Vegetables; Gourd & Cucumber,"Other Dals (Conf: 0.8025, Lift: 1.7485, Factor: 1); Other Vegetables (Conf: 0.7778, Lift: 1.6833, Factor: 1); Toor Dal (Conf: 0.7719, Lift: 1.9992, Factor: 1); Urad Dal (Conf: 0.7523, Lift: 2.5419, Factor: 1); Sugar (Conf: 0.7288, Lift: 2.0829, Factor: 1); Moong Dal (Conf: 0.7133, Lift: 2.1180, Factor: 1); Beans (Conf: 0.7032, Lift: 1.5813, Factor: 1); Sooji & Rava (Conf: 0.6914, Lift: 2.4277, Factor: 1); Root Vegetables (Conf: 0.6812, Lift: 1.6723, Factor: 1); Gourd & Cucumber (Conf: 0.5155, Lift: 1.6354, Factor: 1)"
8124069,Beans; Chilli & Soya Sauces; Banana; Ready Mix; Ice Creams & Desserts; Toor Dal; Buns & Pavs; Honey; Whole Spices; Other Dals,Other Vegetables; Root Vegetables; Sugar; Moong Dal; Brinjals; Gourd & Cucumber; Urad Dal; Sooji & Rava; Raw Rice; Sunflower Oils,"Other Vegetables (Conf: 0.7143, Lift: 1.5459, Factor: 1); Root Vegetables (Conf: 0.6293, Lift: 1.5451, Factor: 1); Sugar (Conf: 0.5340, Lift: 1.5261, Factor: 1); Moong Dal (Conf: 0.5183, Lift: 1.5389, Factor: 1); Brinjals (Conf: 0.4986, Lift: 1.5275, Factor: 1); Gourd & Cucumber (Conf: 0.4859, Lift: 1.5415, Factor: 1); Urad Dal (Conf: 0.4402, Lift: 1.4873, Factor: 1); Sooji & Rava (Conf: 0.4350, Lift: 1.5276, Factor: 1); Raw Rice (Conf: 0.3606, Lift: 1.5417, Factor: 1); Sunflower Oils (Conf: 0.2767, Lift: 1.4803, Factor: 1)"
8124751,Namkeen; Beans; Other Dals; Brinjals; Beans; Exotic Vegetables; Exotic Vegetables,Whole Spices; Sugar; Toor Dal; Other Vegetables; Moong Dal; Root Vegetables; Urad Dal; Sooji & Rava; Gourd & Cucumber; Sunflower Oils,"Whole Spices (Conf: 0.8598, Lift: 2.1089, Factor: 1); Sugar (Conf: 0.7477, Lift: 2.1370, Factor: 1); Toor Dal (Conf: 0.7471, Lift: 1.9349, Factor: 1); Other Vegetables (Conf: 0.7196, Lift: 1.5574, Factor: 1); Moong Dal (Conf: 0.6710, Lift: 1.9922, Factor: 1); Root Vegetables (Conf: 0.6332, Lift: 1.5545, Factor: 1); Urad Dal (Conf: 0.6266, Lift: 2.1172, Factor: 1); Sooji & Rava (Conf: 0.6026, Lift: 2.1161, Factor: 1); Gourd & Cucumber (Conf: 0.5817, Lift: 1.8454, Factor: 1); Sunflower Oils (Conf: 0.3620, Lift: 1.9368, Factor: 1)"
8125808,Health Drinks; Sugar; Whole Spices; Sunflower Oils; Urad Dal; Jaggery; Moong Dal; Body Wash; Urad Dal; Other Rice Products,Other Vegetables; Other Dals; Beans; Root Vegetables; Toor Dal; Brinjals; Gourd & Cucumber; Sooji & Rava; Raw Rice; Banana,"Other Vegetables (Conf: 0.6707, Lift: 1.4515, Factor: 1); Other Dals (Conf: 0.6667, Lift: 1.4526, Factor: 1); Beans (Conf: 0.6467, Lift: 1.4542, Factor: 1); Root Vegetables (Conf: 0.5915, Lift: 1.4523, Factor: 1); Toor Dal (Conf: 0.5372, Lift: 1.3913, Factor: 1); Brinjals (Conf: 0.4664, Lift: 1.4289, Factor: 1); Gourd & Cucumber (Conf: 0.4581, Lift: 1.4534, Factor: 1); Sooji & Rava (Conf: 0.4138, Lift: 1.4530, Factor: 1); Raw Rice (Conf: 0.3236, Lift: 1.3834, Factor: 1); Banana (Conf: 0.2944, Lift: 1.2993, Factor: 1)"
8126177,Whole Spices; Other Dals; Beans; Sooji & Rava; Other Vegetables; Avalakki / Poha; Vermicelli,Root Vegetables; Toor Dal; Moong Dal; Sugar; Brinjals; Gourd & Cucumber; Urad Dal; Raw Rice; Banana; Raw Peanuts,"Root Vegetables (Conf: 0.6319, Lift: 1.5515, Factor: 1); Toor Dal (Conf: 0.5978, Lift: 1.5481, Factor: 1); Moong Dal (Conf: 0.5200, Lift: 1.5439, Factor: 1); Sugar (Conf: 0.5061, Lift: 1.4464, Factor: 1); Brinjals (Conf: 0.5060, Lift: 1.5503, Factor: 1); Gourd & Cucumber (Conf: 0.4879, Lift: 1.5478, Factor: 1); Urad Dal (Conf: 0.4402, Lift: 1.4873, Factor: 1); Raw Rice (Conf: 0.3563, Lift: 1.5231, Factor: 1); Banana (Conf: 0.3015, Lift: 1.3304, Factor: 1); Raw Peanuts (Conf: 0.2599, Lift: 1.4663, Factor: 1)"
8127465,Other Dals; Root Vegetables; Whole Spices; Other Dals; Root Vegetables; Banana; Moong Dal,Other Vegetables; Beans; Toor Dal; Sugar; Brinjals; Gourd & Cucumber; Urad Dal; Sooji & Rava; Raw Rice; Sunflower Oils,"Other Vegetables (Conf: 0.7289, Lift: 1.5776, Factor: 1); Beans (Conf: 0.7172, Lift: 1.6129, Factor: 1); Toor Dal (Conf: 0.6222, Lift: 1.6114, Factor: 1); Sugar (Conf: 0.5471, Lift: 1.5635, Factor: 1); Brinjals (Conf: 0.5157, Lift: 1.5800, Factor: 1); Gourd & Cucumber (Conf: 0.4879, Lift: 1.5478, Factor: 1); Urad Dal (Conf: 0.4402, Lift: 1.4873, Factor: 1); Sooji & Rava (Conf: 0.4350, Lift: 1.5276, Factor: 1); Raw Rice (Conf: 0.3793, Lift: 1.6216, Factor: 1); Sunflower Oils (Conf: 0.3028, Lift: 1.6203, Factor: 1)"
8127819,Toor Dal; Cream Biscuits; Cashews; Almonds; Raw Rice; Moong Dal; Health Drinks; Jaggery; Liquid Soaps & Bars; Cashews; Whole Spices; Raisins,Other Dals; Other Vegetables; Beans; Root Vegetables; Sugar; Gourd & Cucumber; Brinjals; Sooji & Rava; Urad Dal; Banana,"Other Dals (Conf: 0.7350, Lift: 1.6015, Factor: 1); Other Vegetables (Conf: 0.7289, Lift: 1.5776, Factor: 1); Beans (Conf: 0.7121, Lift: 1.6013, Factor: 1); Root Vegetables (Conf: 0.6127, Lift: 1.5041, Factor: 1); Sugar (Conf: 0.5340, Lift: 1.5261, Factor: 1); Gourd & Cucumber (Conf: 0.5047, Lift: 1.6012, Factor: 1); Brinjals (Conf: 0.4986, Lift: 1.5275, Factor: 1); Sooji & Rava (Conf: 0.4491, Lift: 1.5770, Factor: 1); Urad Dal (Conf: 0.4406, Lift: 1.4887, Factor: 1); Banana (Conf: 0.3155, Lift: 1.3922, Factor: 1)"
8128430,Ghee; Gourd & Cucumber; Whole Spices; Raisins; Raw Peanuts; Sooji & Rava; Phenyles & Acids; Beans; Sugar,Other Dals; Other Vegetables; Root Vegetables; Toor Dal; Moong Dal; Brinjals; Urad Dal; Banana; Raw Rice; Avalakki / Poha,"Other Dals (Conf: 0.6861, Lift: 1.4950, Factor: 1); Other Vegetables (Conf: 0.6849, Lift: 1.4823, Factor: 1); Root Vegetables (Conf: 0.5797, Lift: 1.4232, Factor: 1); Toor Dal (Conf: 0.5690, Lift: 1.4735, Factor: 1); Moong Dal (Conf: 0.5029, Lift: 1.4930, Factor: 1); Brinjals (Conf: 0.4780, Lift: 1.4645, Factor: 1); Urad Dal (Conf: 0.4402, Lift: 1.4873, Factor: 1); Banana (Conf: 0.3208, Lift: 1.4158, Factor: 1); Raw Rice (Conf: 0.3180, Lift: 1.3595, Factor: 1); Avalakki / Poha (Conf: 0.2525, Lift: 1.4726, Factor: 1)"
8129915,Other Vegetables; Jaggery; Root Vegetables; Avalakki / Poha; Beans; Tomato Ketchup; Banana,Other Dals; Whole Spices; Toor Dal; Sugar; Moong Dal; Gourd & Cucumber; Brinjals; Urad Dal; Sooji & Rava; Sunflower Oils,"Other Dals (Conf: 0.8014, Lift: 1.7462, Factor: 1); Whole Spices (Conf: 0.7879, Lift: 1.9325, Factor: 1); Toor Dal (Conf: 0.7462, Lift: 1.9324, Factor: 1); Sugar (Conf: 0.6750, Lift: 1.9291, Factor: 1); Moong Dal (Conf: 0.6471, Lift: 1.9212, Factor: 1); Gourd & Cucumber (Conf: 0.6091, Lift: 1.9323, Factor: 1); Brinjals (Conf: 0.5778, Lift: 1.7702, Factor: 1); Urad Dal (Conf: 0.5706, Lift: 1.9280, Factor: 1); Sooji & Rava (Conf: 0.5495, Lift: 1.9296, Factor: 1); Sunflower Oils (Conf: 0.3603, Lift: 1.9279, Factor: 1)"
8130134,Other Vegetables; Whole Spices; Sooji & Rava; Root Vegetables; Beans; Beans; Beans,Other Dals; Toor Dal; Moong Dal; Sugar; Brinjals; Gourd & Cucumber; Urad Dal; Raw Rice; Sunflower Oils; Avalakki / Poha,"Other Dals (Conf: 0.8025, Lift: 1.7485, Factor: 1); Toor Dal (Conf: 0.6797, Lift: 1.7603, Factor: 1); Moong Dal (Conf: 0.5922, Lift: 1.7582, Factor: 1); Sugar (Conf: 0.5833, Lift: 1.6671, Factor: 1); Brinjals (Conf: 0.5747, Lift: 1.7606, Factor: 1); Gourd & Cucumber (Conf: 0.5155, Lift: 1.6354, Factor: 1); Urad Dal (Conf: 0.5031, Lift: 1.6998, Factor: 1); Raw Rice (Conf: 0.3961, Lift: 1.6935, Factor: 1); Sunflower Oils (Conf: 0.3294, Lift: 1.7626, Factor: 1); Avalakki / Poha (Conf: 0.3018, Lift: 1.7597, Factor: 1)"
8131353,Cookies; Besan; Other Dals; Sugar; Liquid Detergent; Sunflower Oils; Cashews,Beans; Other Vegetables; Whole Spices; Root Vegetables; Toor Dal; Moong Dal; Brinjals; Gourd & Cucumber; Urad Dal; Sooji & Rava,"Beans (Conf: 0.7477, Lift: 1.6815, Factor: 1); Other Vegetables (Conf: 0.7196, Lift: 1.5574, Factor: 1); Whole Spices (Conf: 0.6923, Lift: 1.6981, Factor: 1); Root Vegetables (Conf: 0.6396, Lift: 1.5702, Factor: 1); Toor Dal (Conf: 0.6204, Lift: 1.6068, Factor: 1); Moong Dal (Conf: 0.5668, Lift: 1.6829, Factor: 1); Brinjals (Conf: 0.5267, Lift: 1.6138, Factor: 1); Gourd & Cucumber (Conf: 0.5093, Lift: 1.6156, Factor: 1); Urad Dal (Conf: 0.5000, Lift: 1.6895, Factor: 1); Sooji & Rava (Conf: 0.4646, Lift: 1.6316, Factor: 1)"
8131359,Soya Products; Moong Dal; Brinjals; Gourd & Cucumber; Brinjals; Gourd & Cucumber; Mosquito Repellent; Ghee; Root Vegetables,Other Dals; Whole Spices; Beans; Other Vegetables; Toor Dal; Sugar; Sooji & Rava; Urad Dal; Raw Rice; Raw Peanuts,"Other Dals (Conf: 0.8208, Lift: 1.7883, Factor: 1); Whole Spices (Conf: 0.7800, Lift: 1.9131, Factor: 1); Beans (Conf: 0.7798, Lift: 1.7536, Factor: 1); Other Vegetables (Conf: 0.7636, Lift: 1.6527, Factor: 1); Toor Dal (Conf: 0.7480, Lift: 1.9371, Factor: 1); Sugar (Conf: 0.6701, Lift: 1.9150, Factor: 1); Sooji & Rava (Conf: 0.6202, Lift: 2.1777, Factor: 1); Urad Dal (Conf: 0.6202, Lift: 2.0954, Factor: 1); Raw Rice (Conf: 0.3903, Lift: 1.6685, Factor: 1); Raw Peanuts (Conf: 0.3886, Lift: 2.1924, Factor: 1)"
8131723,Other Vegetables; Beans; Whole Spices; Gourd & Cucumber; Root Vegetables; Toor Dal; Other Dals; Besan; Banana; Beans,Sugar; Moong Dal; Brinjals; Sooji & Rava; Urad Dal; Raw Rice; Sunflower Oils; Raw Peanuts; Avalakki / Poha; Bread,"Sugar (Conf: 0.5061, Lift: 1.4464, Factor: 1); Moong Dal (Conf: 0.4831, Lift: 1.4344, Factor: 1); Brinjals (Conf: 0.4766, Lift: 1.4603, Factor: 1); Sooji & Rava (Conf: 0.4110, Lift: 1.4433, Factor: 1); Urad Dal (Conf: 0.3842, Lift: 1.2983, Factor: 1); Raw Rice (Conf: 0.3382, Lift: 1.4456, Factor: 1); Sunflower Oils (Conf: 0.2725, Lift: 1.4578, Factor: 1); Raw Peanuts (Conf: 0.2577, Lift: 1.4538, Factor: 1); Avalakki / Poha (Conf: 0.2382, Lift: 1.3890, Factor: 1); Bread (Conf: 0.1687, Lift: 1.2834, Factor: 1)"
8131815,Beans; Root Vegetables; Sugar; Urad Dal; Beans; Boiled Rice; Sunflower Oils; Root Vegetables; Other Vegetables; Instant Noodles; Toor Dal,Other Dals; Whole Spices; Moong Dal; Brinjals; Gourd & Cucumber; Raw Rice; Sooji & Rava; Banana; Raw Peanuts; Organic F&V,"Other Dals (Conf: 0.6785, Lift: 1.4783, Factor: 1); Whole Spices (Conf: 0.6075, Lift: 1.4900, Factor: 1); Moong Dal (Conf: 0.5000, Lift: 1.4846, Factor: 1); Brinjals (Conf: 0.4837, Lift: 1.4820, Factor: 1); Gourd & Cucumber (Conf: 0.4706, Lift: 1.4929, Factor: 1); Raw Rice (Conf: 0.3376, Lift: 1.4433, Factor: 1); Sooji & Rava (Conf: 0.3027, Lift: 1.0630, Factor: 1); Banana (Conf: 0.3000, Lift: 1.3240, Factor: 1); Raw Peanuts (Conf: 0.2640, Lift: 1.4891, Factor: 1); Organic F&V (Conf: 0.2544, Lift: 1.4227, Factor: 1)"
8132311,Namkeen; Toor Dal; Raw Peanuts; Moong Dal; Moong Dal; Other Dals; Other Dals; Whole Spices; Namkeen; Other Vegetables; Other Vegetables; Other Dals; Root Vegetables,Beans; Sugar; Brinjals; Gourd & Cucumber; Sooji & Rava; Urad Dal; Raw Rice; Banana; Sunflower Oils; Avalakki / Poha,"Beans (Conf: 0.6220, Lift: 1.3986, Factor: 1); Sugar (Conf: 0.4704, Lift: 1.3444, Factor: 1); Brinjals (Conf: 0.4521, Lift: 1.3852, Factor: 1); Gourd & Cucumber (Conf: 0.4412, Lift: 1.3996, Factor: 1); Sooji & Rava (Conf: 0.3882, Lift: 1.3632, Factor: 1); Urad Dal (Conf: 0.3842, Lift: 1.2983, Factor: 1); Raw Rice (Conf: 0.3180, Lift: 1.3595, Factor: 1); Banana (Conf: 0.3155, Lift: 1.3922, Factor: 1); Sunflower Oils (Conf: 0.2448, Lift: 1.3098, Factor: 1); Avalakki / Poha (Conf: 0.2382, Lift: 1.3890, Factor: 1)"
8133089,Brinjals; Other Vegetables; Root Vegetables; Exotic Vegetables; Beans; Gourd & Cucumber; Banana; Other Vegetables,Other Dals; Whole Spices; Toor Dal; Sugar; Moong Dal; Urad Dal; Sooji & Rava; Sunflower Oils; Raw Rice; Raw Peanuts,"Other Dals (Conf: 0.8208, Lift: 1.7883, Factor: 1); Whole Spices (Conf: 0.7584, Lift: 1.8601, Factor: 1); Toor Dal (Conf: 0.7176, Lift: 1.8586, Factor: 1); Sugar (Conf: 0.6507, Lift: 1.8595, Factor: 1); Moong Dal (Conf: 0.6159, Lift: 1.8288, Factor: 1); Urad Dal (Conf: 0.5498, Lift: 1.8576, Factor: 1); Sooji & Rava (Conf: 0.5224, Lift: 1.8344, Factor: 1); Sunflower Oils (Conf: 0.3421, Lift: 1.8304, Factor: 1); Raw Rice (Conf: 0.3392, Lift: 1.4503, Factor: 1); Raw Peanuts (Conf: 0.3259, Lift: 1.8385, Factor: 1)"
8133653,Banana; Honey; Other Dals; Raw Rice; Other Dals; Namkeen; Moong Dal; Cream Biscuits; Sugar; Other Vegetables,Beans; Whole Spices; Root Vegetables; Toor Dal; Brinjals; Gourd & Cucumber; Sooji & Rava; Urad Dal; Sunflower Oils; Avalakki / Poha,"Beans (Conf: 0.7042, Lift: 1.5834, Factor: 1); Whole Spices (Conf: 0.6464, Lift: 1.5855, Factor: 1); Root Vegetables (Conf: 0.6396, Lift: 1.5702, Factor: 1); Toor Dal (Conf: 0.6056, Lift: 1.5685, Factor: 1); Brinjals (Conf: 0.5157, Lift: 1.5800, Factor: 1); Gourd & Cucumber (Conf: 0.4929, Lift: 1.5636, Factor: 1); Sooji & Rava (Conf: 0.4350, Lift: 1.5276, Factor: 1); Urad Dal (Conf: 0.4187, Lift: 1.4148, Factor: 1); Sunflower Oils (Conf: 0.2955, Lift: 1.5813, Factor: 1); Avalakki / Poha (Conf: 0.2693, Lift: 1.5704, Factor: 1)"
8133840,Toor Dal; Banana; Root Vegetables; Liquid Soaps & Bars; Moong Dal; Toothpaste; Cashews; Health Drinks; Boiled Rice; Other Dals,Other Vegetables; Beans; Whole Spices; Sugar; Brinjals; Gourd & Cucumber; Urad Dal; Sooji & Rava; Raw Rice; Sunflower Oils,"Other Vegetables (Conf: 0.7236, Lift: 1.5660, Factor: 1); Beans (Conf: 0.7172, Lift: 1.6129, Factor: 1); Whole Spices (Conf: 0.6535, Lift: 1.6030, Factor: 1); Sugar (Conf: 0.5637, Lift: 1.6110, Factor: 1); Brinjals (Conf: 0.5157, Lift: 1.5800, Factor: 1); Gourd & Cucumber (Conf: 0.5047, Lift: 1.6012, Factor: 1); Urad Dal (Conf: 0.4655, Lift: 1.5729, Factor: 1); Sooji & Rava (Conf: 0.4491, Lift: 1.5770, Factor: 1); Raw Rice (Conf: 0.3767, Lift: 1.6106, Factor: 1); Sunflower Oils (Conf: 0.3000, Lift: 1.6052, Factor: 1)"
8133880,Organic F&V; Banana; Organic Flours; Organic Dals & Pulses; Root Vegetables; Bread,Urad Dal; Whole Spices; Toor Dal; Sooji & Rava; Sugar; Other Vegetables; Other Dals; Moong Dal; Gourd & Cucumber; Brinjals,"Urad Dal (Conf: 0.7941, Lift: 2.6832, Factor: 1); Whole Spices (Conf: 0.7788, Lift: 1.9101, Factor: 1); Toor Dal (Conf: 0.7477, Lift: 1.9363, Factor: 1); Sooji & Rava (Conf: 0.7059, Lift: 2.4787, Factor: 1); Sugar (Conf: 0.6694, Lift: 1.9132, Factor: 1); Other Vegetables (Conf: 0.6667, Lift: 1.4429, Factor: 1); Other Dals (Conf: 0.6640, Lift: 1.4468, Factor: 1); Moong Dal (Conf: 0.6159, Lift: 1.8288, Factor: 1); Gourd & Cucumber (Conf: 0.6091, Lift: 1.9323, Factor: 1); Brinjals (Conf: 0.5778, Lift: 1.7702, Factor: 1)"
8134370,Sugar; Other Vegetables; Sooji & Rava; Whole Spices; Raw Rice; Bread; Urad Dal; Maida; Toor Dal,Other Dals; Beans; Root Vegetables; Moong Dal; Brinjals; Gourd & Cucumber; Banana; Avalakki / Poha; Organic F&V; Raw Peanuts,"Other Dals (Conf: 0.5989, Lift: 1.3049, Factor: 1); Beans (Conf: 0.5748, Lift: 1.2924, Factor: 1); Root Vegetables (Conf: 0.5306, Lift: 1.3027, Factor: 1); Moong Dal (Conf: 0.4370, Lift: 1.2974, Factor: 1); Brinjals (Conf: 0.4239, Lift: 1.2988, Factor: 1); Gourd & Cucumber (Conf: 0.4091, Lift: 1.2978, Factor: 1); Banana (Conf: 0.2944, Lift: 1.2993, Factor: 1); Avalakki / Poha (Conf: 0.2235, Lift: 1.3031, Factor: 1); Organic F&V (Conf: 0.2091, Lift: 1.1693, Factor: 1); Raw Peanuts (Conf: 0.2059, Lift: 1.1617, Factor: 1)"
8134798,Other Dals; Toor Dal; Gourd & Cucumber; Raisins; Other Vegetables; Other Dals,Beans; Whole Spices; Root Vegetables; Sugar; Moong Dal; Brinjals; Urad Dal; Sooji & Rava; Raw Rice; Sunflower Oils,"Beans (Conf: 0.7477, Lift: 1.6815, Factor: 1); Whole Spices (Conf: 0.7051, Lift: 1.7295, Factor: 1); Root Vegetables (Conf: 0.6481, Lift: 1.5912, Factor: 1); Sugar (Conf: 0.6047, Lift: 1.7281, Factor: 1); Moong Dal (Conf: 0.5782, Lift: 1.7168, Factor: 1); Brinjals (Conf: 0.5641, Lift: 1.7283, Factor: 1); Urad Dal (Conf: 0.4655, Lift: 1.5729, Factor: 1); Sooji & Rava (Conf: 0.4491, Lift: 1.5770, Factor: 1); Raw Rice (Conf: 0.4000, Lift: 1.7100, Factor: 1); Sunflower Oils (Conf: 0.3199, Lift: 1.7114, Factor: 1)"
8135835,Other Dals; Sooji & Rava; Sooji & Rava; Raw Rice; Toor Dal; Avalakki / Poha; Other Rice Products; Sugar,Other Vegetables; Beans; Root Vegetables; Whole Spices; Moong Dal; Brinjals; Gourd & Cucumber; Urad Dal; Banana; Sunflower Oils,"Other Vegetables (Conf: 0.6593, Lift: 1.4268, Factor: 1); Beans (Conf: 0.6289, Lift: 1.4143, Factor: 1); Root Vegetables (Conf: 0.5785, Lift: 1.4203, Factor: 1); Whole Spices (Conf: 0.5743, Lift: 1.4085, Factor: 1); Moong Dal (Conf: 0.4781, Lift: 1.4196, Factor: 1); Brinjals (Conf: 0.4521, Lift: 1.3852, Factor: 1); Gourd & Cucumber (Conf: 0.4236, Lift: 1.3439, Factor: 1); Urad Dal (Conf: 0.4174, Lift: 1.4104, Factor: 1); Banana (Conf: 0.3208, Lift: 1.4158, Factor: 1); Sunflower Oils (Conf: 0.2659, Lift: 1.4225, Factor: 1)"
8136393,"Whole Spices; Yogurt & Lassi; Sooji & Rava; Toothpaste; Rice Flour; Curd; Whole Spices; Raw Peanuts; Moong Dal; Cashews; Toor Dal; Snacky Nuts; Whole Spices; Glucose, Marie & Milk Biscuits; Whole Spices",Other Vegetables; Other Dals; Beans; Root Vegetables; Sugar; Brinjals; Gourd & Cucumber; Urad Dal; Raw Rice; Banana,"Other Vegetables (Conf: 0.6412, Lift: 1.3877, Factor: 1); Other Dals (Conf: 0.6403, Lift: 1.3951, Factor: 1); Beans (Conf: 0.6115, Lift: 1.3751, Factor: 1); Root Vegetables (Conf: 0.5697, Lift: 1.3986, Factor: 1); Sugar (Conf: 0.4686, Lift: 1.3392, Factor: 1); Brinjals (Conf: 0.4495, Lift: 1.3772, Factor: 1); Gourd & Cucumber (Conf: 0.4412, Lift: 1.3996, Factor: 1); Urad Dal (Conf: 0.4131, Lift: 1.3958, Factor: 1); Raw Rice (Conf: 0.3180, Lift: 1.3595, Factor: 1); Banana (Conf: 0.3155, Lift: 1.3922, Factor: 1)"
8136539,Root Vegetables; Toor Dal; Moong Dal; Other Vegetables; Exotic Vegetables; Other Vegetables; Other Dals; Root Vegetables,Beans; Whole Spices; Sugar; Brinjals; Gourd & Cucumber; Urad Dal; Sooji & Rava; Raw Rice; Banana; Sunflower Oils,"Beans (Conf: 0.7121, Lift: 1.6013, Factor: 1); Whole Spices (Conf: 0.6535, Lift: 1.6030, Factor: 1); Sugar (Conf: 0.5471, Lift: 1.5635, Factor: 1); Brinjals (Conf: 0.5157, Lift: 1.5800, Factor: 1); Gourd & Cucumber (Conf: 0.5047, Lift: 1.6012, Factor: 1); Urad Dal (Conf: 0.4655, Lift: 1.5729, Factor: 1); Sooji & Rava (Conf: 0.4491, Lift: 1.5770, Factor: 1); Raw Rice (Conf: 0.3736, Lift: 1.5973, Factor: 1); Banana (Conf: 0.3211, Lift: 1.4170, Factor: 1); Sunflower Oils (Conf: 0.2974, Lift: 1.5910, Factor: 1)"
8136707,Boiled Rice; Other Rice Products; Urad Dal; Root Vegetables; Whole Spices; Banana,Other Dals; Other Vegetables; Beans; Toor Dal; Sugar; Moong Dal; Brinjals; Gourd & Cucumber; Sooji & Rava; Raw Rice,"Other Dals (Conf: 0.8025, Lift: 1.7485, Factor: 1); Other Vegetables (Conf: 0.7778, Lift: 1.6833, Factor: 1); Beans (Conf: 0.7143, Lift: 1.6062, Factor: 1); Toor Dal (Conf: 0.7108, Lift: 1.8408, Factor: 1); Sugar (Conf: 0.6446, Lift: 1.8423, Factor: 1); Moong Dal (Conf: 0.6159, Lift: 1.8288, Factor: 1); Brinjals (Conf: 0.5778, Lift: 1.7702, Factor: 1); Gourd & Cucumber (Conf: 0.5155, Lift: 1.6354, Factor: 1); Sooji & Rava (Conf: 0.4860, Lift: 1.7067, Factor: 1); Raw Rice (Conf: 0.3793, Lift: 1.6216, Factor: 1)"
8137302,Toor Dal; Moong Dal; Maida; Vermicelli; Banana; Sooji & Rava; Root Vegetables,Other Dals; Beans; Other Vegetables; Whole Spices; Sugar; Brinjals; Gourd & Cucumber; Urad Dal; Raw Rice; Sunflower Oils,"Other Dals (Conf: 0.7455, Lift: 1.6242, Factor: 1); Beans (Conf: 0.7229, Lift: 1.6256, Factor: 1); Other Vegetables (Conf: 0.7194, Lift: 1.5571, Factor: 1); Whole Spices (Conf: 0.6618, Lift: 1.6233, Factor: 1); Sugar (Conf: 0.5694, Lift: 1.6274, Factor: 1); Brinjals (Conf: 0.5292, Lift: 1.6213, Factor: 1); Gourd & Cucumber (Conf: 0.5047, Lift: 1.6012, Factor: 1); Urad Dal (Conf: 0.4619, Lift: 1.5606, Factor: 1); Raw Rice (Conf: 0.3767, Lift: 1.6106, Factor: 1); Sunflower Oils (Conf: 0.3000, Lift: 1.6052, Factor: 1)"
8138170,Other Rice Products; Other Dals; Other Dals; Sugar; Whole Spices; Urad Dal; Namkeen; Other Dals; Whole Spices; Namkeen; Other Dals,Other Vegetables; Beans; Root Vegetables; Toor Dal; Moong Dal; Brinjals; Gourd & Cucumber; Sooji & Rava; Raw Rice; Banana,"Other Vegetables (Conf: 0.6486, Lift: 1.4039, Factor: 1); Beans (Conf: 0.6265, Lift: 1.4088, Factor: 1); Root Vegetables (Conf: 0.5694, Lift: 1.3980, Factor: 1); Toor Dal (Conf: 0.5460, Lift: 1.4140, Factor: 1); Moong Dal (Conf: 0.4656, Lift: 1.3824, Factor: 1); Brinjals (Conf: 0.4581, Lift: 1.4037, Factor: 1); Gourd & Cucumber (Conf: 0.4355, Lift: 1.3815, Factor: 1); Sooji & Rava (Conf: 0.3624, Lift: 1.2725, Factor: 1); Raw Rice (Conf: 0.3180, Lift: 1.3595, Factor: 1); Banana (Conf: 0.3000, Lift: 1.3240, Factor: 1)"
8138408,Other Dry Fruits; Urad Dal; Almonds; Whole Spices; Mosquito Repellent; Cashews; Root Vegetables,Other Dals; Other Vegetables; Toor Dal; Beans; Sugar; Moong Dal; Brinjals; Gourd & Cucumber; Sooji & Rava; Raw Rice,"Other Dals (Conf: 0.8025, Lift: 1.7485, Factor: 1); Other Vegetables (Conf: 0.7778, Lift: 1.6833, Factor: 1); Toor Dal (Conf: 0.7215, Lift: 1.8686, Factor: 1); Beans (Conf: 0.7143, Lift: 1.6062, Factor: 1); Sugar (Conf: 0.6446, Lift: 1.8423, Factor: 1); Moong Dal (Conf: 0.6159, Lift: 1.8288, Factor: 1); Brinjals (Conf: 0.5778, Lift: 1.7702, Factor: 1); Gourd & Cucumber (Conf: 0.5155, Lift: 1.6354, Factor: 1); Sooji & Rava (Conf: 0.4860, Lift: 1.7067, Factor: 1); Raw Rice (Conf: 0.3793, Lift: 1.6216, Factor: 1)"
8138811,Brinjals; Gourd & Cucumber; Besan; Curd; Other Sweets; Other Vegetables; Beans; Root Vegetables; Other Vegetables,Other Dals; Whole Spices; Toor Dal; Sugar; Moong Dal; Urad Dal; Sooji & Rava; Sunflower Oils; Raw Rice; Raw Peanuts,"Other Dals (Conf: 0.8208, Lift: 1.7883, Factor: 1); Whole Spices (Conf: 0.7596, Lift: 1.8631, Factor: 1); Toor Dal (Conf: 0.7203, Lift: 1.8655, Factor: 1); Sugar (Conf: 0.6519, Lift: 1.8629, Factor: 1); Moong Dal (Conf: 0.6159, Lift: 1.8288, Factor: 1); Urad Dal (Conf: 0.5521, Lift: 1.8656, Factor: 1); Sooji & Rava (Conf: 0.5311, Lift: 1.8651, Factor: 1); Sunflower Oils (Conf: 0.3421, Lift: 1.8304, Factor: 1); Raw Rice (Conf: 0.3376, Lift: 1.4433, Factor: 1); Raw Peanuts (Conf: 0.3259, Lift: 1.8385, Factor: 1)"
