,0
1507,"Gourd & Cucumber,Beans,Beans,Toor Dal,Raw Peanuts,Whole Spices,Sooji & Rava,Brinjals,Other Rice Products,Urad Dal,Urad Dal"
1508,"Root Vegetables,Brinjals,Other Vegetables,Banana,Sunflower Oils,Gourd & Cucumber,Root Vegetables,Organic F&V,Organic F&V"
1509,"Banana,Beans,Gourd & Cucumber,Other Dals,Whole Spices,Other Dals,Other Dals,Gourd & Cucumber,Other Dals,Urad Dal,Root Vegetables,Other Vegetables"
1510,"Bread,Brinjals,Other Vegetables,Beans,Snacky Nuts,Yogurt & Lassi,Yogurt & Lassi,Root Vegetables,Cooking Sauce"
1511,"Moong Dal,Other Dals,Toor Dal,Raw Peanuts,Moong Dal,Raw Rice,Sooji & Rava,Sooji & Rava,Boiled Rice,Organic Masalas & Spices,Sunflower Oils,Other Rice Products,Urad Dal"
1512,"Other Vegetables,Sunflower Oils,Brinjals,Toor Dal,Raw Peanuts,Banana,Raw Rice,Urad Dal,Root Vegetables,Agarbatti,Phenyles & Acids,Organic F&V,Organic F&V,Organic F&V"
1513,"Gourd & Cucumber,Raw Peanuts,Moong Dal,Other Dals,Other Dals,Other Dals,Other Dals,Root Vegetables"
1514,"Toor Dal,Moong Dal,Raw Peanuts,Other Dals,Moong Dal,Rice Flour,Sugar,Other Dals,Sunflower Oils,Mosquito Repellent"
1515,"Exotic Vegetables,Root Vegetables,Bread,Exotic Vegetables,Bread,Banana,Gourd & Cucumber,Other Rice Products,Raisins,Organic F&V,Organic F&V,Organic F&V,Organic F&V,Organic F&V,Other Vegetables"
1516,"Brinjals,Other Vegetables,Other Vegetables,Whole Spices,Moong Dal,Moong Dal,Whole Spices,Beans,Besan,Mosquito Repellent,Instant Noodles,Cooking Sauce,Organic F&V,Organic F&V,Liquid Soaps & Bars,Buttermilk"
1517,"Bread,Other Vegetables,Root Vegetables,Beans,Brinjals,Other Vegetables,Health Drinks,Organic F&V,Organic F&V,Organic F&V,Organic F&V,Organic F&V"
1518,"Raw Peanuts,Toor Dal,Sooji & Rava,Moong Dal,Other Dals,Whole Spices,Urad Dal,Glucose, Marie & Milk Biscuits,Besan,Other Dals,Sugar,Other Dals,Cream Biscuits,Health Drinks"
1519,"Beans,Banana,Toor Dal,Beans,Gourd & Cucumber,Regular Pasta,Sugar,Basmati Rice,Other Vegetables,Organic F&V"
1520,"Brinjals,Beans,Sanitary Pads,Organic F&V,Organic F&V,Organic F&V,Organic F&V,Organic F&V"
1521,"Bread,Other Vegetables,Toor Dal,Beans,Sugar,Organic F&V,Organic F&V,Organic F&V,Other Vegetables"
1522,"Beans,Beans,Beans,Moong Dal,Toor Dal,Gourd & Cucumber,Boiled Rice,Urad Dal"
1523,"Beans,Other Vegetables,Root Vegetables,Brinjals,Toothpaste,Moong Dal,Urad Dal,Yogurt & Lassi,Yogurt & Lassi,Yogurt & Lassi,Organic F&V,Organic F&V"
1524,"Whole Spices,Other Dals,Sooji & Rava,Whole Spices,Toor Dal,Namkeen,Maida,Sugar,Namkeen"
1525,"Gourd & Cucumber,Beans,Gourd & Cucumber,Besan,Sugar,Mosquito Repellent,Other Dals,Other Vegetables"
1526,"Brinjals,Other Vegetables,Whole Spices,Toor Dal,Sooji & Rava,Sooji & Rava,Brinjals,Jaggery,Urad Dal,Sugar,Cashews"
1527,"Root Vegetables,Other Vegetables,Brinjals,Beans,Beans,Brinjals,Other Vegetables,Root Vegetables"
1528,"Brinjals,Beans,Other Dals,Other Dals,Moong Dal,Beans,Gourd & Cucumber,Other Vegetables,Mosquito Repellent"
1529,"Root Vegetables,Gourd & Cucumber,Other Vegetables,Root Vegetables,Sooji & Rava,Beans,Gourd & Cucumber,Brinjals"
1530,"Bread,Brinjals,Exotic Vegetables,Exotic Vegetables,Sooji & Rava,Beans,Organic Dals & Pulses,Namkeen,Organic Masalas & Spices"
1531,"Gourd & Cucumber,Other Vegetables,Beans,Beans,Toor Dal,Moong Dal,Banana,Exotic Vegetables,Root Vegetables,Organic F&V,Organic F&V,Organic F&V"
1532,"Other Dals,Toor Dal,Moong Dal,Whole Spices,Banana,Sooji & Rava,Besan,Aluminium Foil & Cling Wrap,Sugar,Whole Spices,Shoe Polish,Hair Oil,Agarbatti"
1533,"Sunflower Oils,Whole Spices,Whole Spices,Moong Dal,Other Dals,Whole Spices,Toor Dal,Sooji & Rava,Other Dals,Sugar,Other Dals,Urad Dal,Instant Noodles"
1534,"Other Vegetables,Other Vegetables,Banana,Raw Peanuts,Shoe Polish,Urad Dal,Ghee,Root Vegetables,Cashews,Raisins"
1535,"Bread,Root Vegetables,Beans,Cooking Paste,Organic Rice & Rice Products,Snacky Nuts,Yogurt & Lassi,Yogurt & Lassi,Namkeen"
1536,"Bread,Exotic Vegetables,Buns & Pavs,Organic F&V,Organic F&V,Organic F&V,Organic F&V,Organic F&V"
1537,"Organic Masalas & Spices,Organic F&V,Organic F&V,Organic F&V,Organic F&V,Organic F&V,Organic F&V,Organic F&V,Organic F&V"
1538,"Moong Dal,Other Dals,Other Dals,Sooji & Rava,Other Dals,Other Dals,Toor Dal,Raw Rice,Urad Dal,Urad Dal,Sugar,Phenyles & Acids"
1539,"Other Vegetables,Brinjals,Other Dals,Toor Dal,Beans,Besan,Namkeen,Other Vegetables"
1540,"Other Vegetables,Banana,Corn Snacks,Organic F&V,Organic F&V,Organic F&V,Organic F&V,Namkeen"
1541,"Maida,Brinjals,Exotic Vegetables,Yogurt & Lassi,Honey,Organic F&V,Organic F&V,Organic F&V"
1542,"Bread,Organic Flours,Organic Dals & Pulses,Organic Dals & Pulses,Organic Masalas & Spices,Organic Masalas & Spices,Toothpaste,Organic Salt,Sugar & Jaggery,Organic Dals & Pulses,Cream Biscuits,Organic Dals & Pulses"
1543,"Root Vegetables,Other Vegetables,Root Vegetables,Banana,Beans,Gourd & Cucumber,Beans,Moong Dal,Brinjals,Urad Dal,Raw Rice,Health Drinks"
1544,"Bread,Other Vegetables,Banana,Beans,Gourd & Cucumber,Avalakki / Poha,Other Dals,Moong Dal,Other Dals,Raw Rice,Other Vegetables,Urad Dal,Other Oils,Root Vegetables,Namkeen,Other Dry Fruits,Raw Rice,Namkeen"
1545,"Gourd & Cucumber,Other Vegetables,Root Vegetables,Exotic Vegetables,Exotic Vegetables,Beans,Whole Spices,Brinjals,Toor Dal,Rice Flour,Root Vegetables,Raw Rice,Shaving Blade & Razors"
1546,"Sunflower Oils,Beans,Whole Spices,Whole Spices,Moong Dal,Other Dals,Whole Spices,Toor Dal,Raw Peanuts,Urad Dal,Sooji & Rava,Sugar,Cream Biscuits,Cashews,Raw Rice,Health Drinks,Instant Noodles"
1547,"Other Vegetables,Brinjals,Other Vegetables,Gourd & Cucumber,Brinjals,Beans,Beans,Gourd & Cucumber,Root Vegetables,Raw Rice"
1548,"Gourd & Cucumber,Beans,Other Vegetables,Whole Spices,Moong Dal,Beans,Buns & Pavs,Ghee,Cashews,Raw Rice"
1549,"Exotic Vegetables,Exotic Vegetables,Brinjals,Beans,Moong Dal,Toor Dal,Urad Dal,Gourd & Cucumber,Root Vegetables,Curd,Raw Rice"
1550,"Root Vegetables,Moong Dal,Sooji & Rava,Toor Dal,Other Dals,Sugar,Sooji & Rava,Maida,Jaggery,Root Vegetables,Honey,Raw Rice,Other Oils"
1551,"Raw Rice,Urad Dal,Urad Dal,Jaggery,Root Vegetables,Cashews,Instant Noodles,Other Dry Fruits,Raw Rice"
1552,"Root Vegetables,Beans,Gourd & Cucumber,Sugar,Sooji & Rava,Ghee,Raw Rice,Other Oils"
1553,"Bread,Root Vegetables,Other Vegetables,Root Vegetables,Beans,Gourd & Cucumber,Moong Dal,Toor Dal,Other Dals,Beans,Gourd & Cucumber,Besan,Other Dals,Maida,Brinjals,Whole Spices,Organic Flours,Raw Rice"
1554,"Bread,Moong Dal,Other Dals,Toor Dal,Other Dals,Namkeen,Raw Rice,Namkeen,Namkeen,Namkeen,Raw Rice"
1555,"Root Vegetables,Beans,Avalakki / Poha,Banana,Sooji & Rava,Raw Rice,Buns & Pavs,Raw Rice,Cashews"
1556,"Raw Peanuts,Whole Spices,Other Dals,Toor Dal,Sunflower Oils,Bread,Raw Rice,Sugar,Yogurt & Lassi,Raw Rice"
1557,"Other Vegetables,Root Vegetables,Banana,Moong Dal,Other Dals,Other Dals,Moong Dal,Other Dals,Other Dry Fruits,Other Dry Fruits,Organic Salt,Sugar & Jaggery,Raw Rice"
1558,"Bread,Beans,Brinjals,Other Vegetables,Exotic Vegetables,Banana,Beans,Gourd & Cucumber,Root Vegetables,Raw Rice"
1559,"Brinjals,Root Vegetables,Banana,Chinese Noodles,Beans,Other Dals,Toor Dal,Other Rice Products,Sugar,Urad Dal,Brinjals,Other Flours,Yogurt & Lassi"
1560,"Beans,Brinjals,Other Vegetables,Banana,Beans,Gourd & Cucumber,Beans,Root Vegetables,Raw Rice"
1561,"Gourd & Cucumber,Brinjals,Other Vegetables,Root Vegetables,Beans,Beans,Brinjals,Gourd & Cucumber,Other Vegetables,Raw Rice"
1562,"Beans,Beans,Other Vegetables,Root Vegetables,Banana,Beans,Vermicelli,Toor Dal,Avalakki / Poha,Other Dals,Beans,Gourd & Cucumber,Sooji & Rava,Namkeen,Brinjals,Other Vegetables,Other Dals,Urad Dal,Brinjals,Raw Rice"
1563,"Other Vegetables,Beans,Toor Dal,Bread,Sooji & Rava,Beans,Rice Flour,Maida,Jaggery,Raw Rice"
1564,"Brinjals,Brinjals,Other Vegetables,Beans,Gourd & Cucumber,Other Vegetables,Gourd & Cucumber,Raw Rice"
1565,"Root Vegetables,Brinjals,Other Vegetables,Root Vegetables,Gourd & Cucumber,Beans,Brinjals,Sooji & Rava,Toilet Cleaners,Wafers,Almonds,Other Dry Fruits"
1566,"Beans,Other Vegetables,Brinjals,Brinjals,Gourd & Cucumber,Beans,Beans,Gourd & Cucumber,Root Vegetables"
1567,"Beans,Root Vegetables,Brinjals,Other Vegetables,Root Vegetables,Beans,Beans,Moong Dal,Gourd & Cucumber,Other Dals"
1568,"Bread,Root Vegetables,Beans,Banana,Brinjals,Other Vegetables,Buns & Pavs,Exotic Vegetables,Cooking Sauce"
1569,"Chinese Noodles,Moong Dal,Toor Dal,Sooji & Rava,Other Dals,Sunflower Oils,Namkeen,Sooji & Rava,Urad Dal,Sooji & Rava,Sugar,Cream Biscuits,Instant Noodles,Phenyles & Acids,Namkeen,Vermicelli"
1570,"Sunflower Oils,Moong Dal,Cooking Paste,Toor Dal,Other Dals,Urad Dal,Raw Rice,Raw Rice"
1571,"Gourd & Cucumber,Beans,Brinjals,Brinjals,Other Vegetables,Beans,Other Vegetables,Gourd & Cucumber"
1572,"Moong Dal,Toor Dal,Other Dals,Sooji & Rava,Urad Dal,Rice Flour,Other Vegetables,Ground Coffee,Raw Rice"
1573,"Beans,Other Vegetables,Beans,Gourd & Cucumber,Beans,Bread,Gourd & Cucumber,Organic Dals & Pulses,Organic Dals & Pulses,Other Rice Products,Raw Rice"
1574,"Root Vegetables,Other Vegetables,Root Vegetables,Banana,Gourd & Cucumber,Other Dals,Namkeen,Urad Dal,Jaggery,Wafers"
1575,"Gourd & Cucumber,Brinjals,Other Vegetables,Banana,Beans,Toor Dal,Raw Rice,Sugar,Sunflower Oils,Brinjals,Health Drinks"
1576,"Other Dals,Toor Dal,Sooji & Rava,Boiled Rice,Sugar,Butter & Cream,Ghee,Urad Dal,Other Dals,Sunflower Oils,Namkeen,Raisins"
1577,"Root Vegetables,Root Vegetables,Banana,Toor Dal,Other Dals,Beans,Other Dals,Sugar,Hand Wash,Phenyles & Acids,Mosquito Repellent"
1578,"Exotic Vegetables,Other Dals,Beans,Toor Dal,Besan,Regular Pasta,Chinese Noodles,Cooking Sauce,Glucose, Marie & Milk Biscuits"
1579,"Sunflower Oils,Whole Spices,Other Dals,Whole Spices,Toor Dal,Moong Dal,Boiled Rice,Glucose, Marie & Milk Biscuits,Sugar,Other Flours,Cakes,Cream Biscuits,Cakes,Curd,Wafers,Health Drinks"
1580,"Beans,Brinjals,Moong Dal,Other Dals,Sooji & Rava,Beans,Instant Noodles,Phenyles & Acids,Instant Noodles,Glucose, Marie & Milk Biscuits"
1581,"Whole Spices,Toor Dal,Moong Dal,Other Dals,Whole Spices,Sooji & Rava,Boiled Rice,Jaggery,Whole Spices,Boiled Rice"
1582,"Brinjals,Brinjals,Root Vegetables,Banana,Gourd & Cucumber,Beans,Namkeen,Brinjals,Namkeen,Raw Rice,Wafers"
1583,"Sunflower Oils,Other Dals,Toor Dal,Sooji & Rava,Other Dals,Glucose, Marie & Milk Biscuits,Cream Biscuits,Hand Wash,Shaving Blade & Razors"
1584,"Whole Spices,Moong Dal,Other Dals,Whole Spices,Whole Spices,Avalakki / Poha,Other Dals,Organic Masalas & Spices,Sooji & Rava,Organic Dals & Pulses,Organic Dals & Pulses,Organic Dals & Pulses,Organic Dals & Pulses,Other Dals,Sunflower Oils,Tomato Ketchup,Organic Masalas & Spices,Other Dry Fruits,Boiled Rice,Cashews,Raisins,Vermicelli"
1585,"Whole Spices,Toor Dal,Raw Peanuts,Other Dals,Sugar,Other Dals,Regular Pasta,Sunflower Oils,Cashews,Cashews,Agarbatti"
1586,"Banana,Beans,Toor Dal,Whole Spices,Maida,Besan,Other Vegetables,Whole Spices,Sunflower Oils,Boiled Rice,Raw Rice"
1587,"Root Vegetables,Other Vegetables,Other Dals,Moong Dal,Toor Dal,Beans,Whole Spices,Other Vegetables,Besan,Brinjals,Cakes,Almonds"
1588,"Banana,Moong Dal,Moong Dal,Namkeen,Besan,Sunflower Oils,Root Vegetables,Namkeen"
1589,"Bread,Sunflower Oils,Beans,Root Vegetables,Moong Dal,Other Dals,Beans,Sugar,Other Vegetables,Other Dals,Sugar,Ghee,Raisins,Instant Noodles"
1590,"Gourd & Cucumber,Brinjals,Other Vegetables,Root Vegetables,Banana,Beans,Beans,Maida,Sunflower Oils,Ready Mix,Other Flours,Sunflower Oils,Ice Creams & Desserts"
1591,"Whole Spices,Chinese Noodles,Other Dals,Whole Spices,Toor Dal,Other Dals,Moong Dal,Other Dals,Raw Rice,Jaggery,Sugar,Ghee,Chilli & Soya Sauces"
1592,"Moong Dal,Other Dals,Namkeen,Mosquito Repellent,Instant Noodles,Liquid Detergent,Raisins,Other Sauces,Cashews,Other Insect Repellent"
1593,"Beans,Other Dals,Urad Dal,Organic Masalas & Spices,Sooji & Rava,Aluminium Foil & Cling Wrap,Raw Rice,Sugar,Other Dals,Organic Masalas & Spices,Toor Dal,Cream Biscuits,Liquid Detergent,Cream Biscuits,Organic Rice & Rice Products"
1594,"Gourd & Cucumber,Raw Peanuts,Sooji & Rava,Toor Dal,Avalakki / Poha,Brinjals,Sooji & Rava,Namkeen,Raw Rice,Other Vegetables,Urad Dal,Health Drinks"
1595,"Bread,Root Vegetables,Other Vegetables,Root Vegetables,Beans,Gourd & Cucumber,Bread,Beans,Other Dals,Gourd & Cucumber,Sugar,Buns & Pavs"
1596,"Gourd & Cucumber,Brinjals,Root Vegetables,Beans,Beans,Beans,Other Vegetables,Brinjals,Gourd & Cucumber,Other Vegetables"
1597,"Brinjals,Root Vegetables,Banana,Beans,Beans,Other Dals,Toor Dal,Maida,Other Rice Products,Brinjals"
1598,"Bread,Banana,Toor Dal,Other Dals,Moong Dal,Other Dals,Urad Dal,Urad Dal,Root Vegetables"
1599,"Gourd & Cucumber,Other Vegetables,Other Vegetables,Beans,Other Dals,Beans,Sooji & Rava,Beans,Chinese Noodles"
1600,"Gourd & Cucumber,Other Vegetables,Banana,Other Dals,Toor Dal,Besan,Other Dals,Sooji & Rava,Urad Dal,Sunflower Oils,Root Vegetables"
1601,"Toothpaste,Whole Spices,Whole Spices,Sooji & Rava,Sooji & Rava,Sooji & Rava,Maida,Mosquito Repellent,Chilli & Soya Sauces,Other Oils,Phenyles & Acids,Chilli & Soya Sauces"
1602,"Gourd & Cucumber,Other Vegetables,Brinjals,Moong Dal,Toor Dal,Sooji & Rava,Beans,Beans,Liquid Soaps & Bars,Raw Rice,Aluminium Foil & Cling Wrap,Cakes,Root Vegetables"
1603,"Brinjals,Other Vegetables,Root Vegetables,Gourd & Cucumber,Brinjals,Beans,Other Vegetables,Root Vegetables"
1604,"Root Vegetables,Brinjals,Other Vegetables,Root Vegetables,Banana,Gourd & Cucumber,Toor Dal,Other Dals,Beans,Beans,Moong Dal,Other Vegetables,Urad Dal,Toilet Cleaners,Other Dry Fruits"
1605,"Root Vegetables,Beans,Whole Spices,Other Dals,Toor Dal,Other Dals,Sooji & Rava,Besan,Other Dals,Other Dry Fruits"
1606,"Bread,Whole Spices,Moong Dal,Whole Spices,Toor Dal,Avalakki / Poha,Other Dals,Moong Dal,Whole Spices,Sooji & Rava,Urad Dal,Ground Coffee,Besan,Sugar,Other Flours,Phenyles & Acids,Cashews,Vermicelli,Sunflower Oils"
1607,"Other Vegetables,Beans,Other Dals,Toor Dal,Other Dals,Moong Dal,Other Dals,Other Vegetables,Jaggery,Liquid Detergent,Other Dals"
1608,"Beans,Other Vegetables,Moong Dal,Toor Dal,Beans,Sunflower Oils,Moong Dal,Avalakki / Poha"
1609,"Gourd & Cucumber,Toor Dal,Other Dals,Beans,Namkeen,Sooji & Rava,Other Vegetables,Namkeen,Raisins,Cashews"
1610,"Beans,Other Vegetables,Banana,Raw Peanuts,Beans,Instant Noodles,Root Vegetables,Instant Noodles,Chilli & Soya Sauces"
1611,"Exotic Vegetables,Root Vegetables,Beans,Brinjals,Brinjals,Root Vegetables,Beans,Brinjals,Other Vegetables"
1612,"Bread,Root Vegetables,Brinjals,Other Vegetables,Root Vegetables,Gourd & Cucumber,Other Dals,Moong Dal,Gourd & Cucumber,Urad Dal,Jaggery,Sugar"
1613,"Root Vegetables,Beans,Beans,Banana,Sooji & Rava,Sooji & Rava,Rice Flour,Maida,Boiled Rice"
1614,"Bread,Other Dals,Sunflower Oils,Sugar,Urad Dal,Other Dals,Other Dals,Jaggery"
1615,"Beans,Other Vegetables,Brinjals,Brinjals,Toor Dal,Moong Dal,Beans,Gourd & Cucumber,Sooji & Rava,Sugar,Root Vegetables"
1616,"Gourd & Cucumber,Other Vegetables,Sunflower Oils,Root Vegetables,Moong Dal,Whole Spices,Toor Dal,Beans,Other Rice Products,Root Vegetables,Urad Dal"
1617,"Beans,Other Vegetables,Banana,Gourd & Cucumber,Beans,Gourd & Cucumber,Sugar,Glucose, Marie & Milk Biscuits"
1618,"Bread,Other Vegetables,Raw Peanuts,Moong Dal,Rice Flour,Sooji & Rava,Maida,Buns & Pavs,Mosquito Repellent"
1619,"Bread,Whole Spices,Moong Dal,Toor Dal,Namkeen,Sooji & Rava,Raw Rice,Moong Dal,Urad Dal,Besan,Other Dals,Other Dals,Sugar,Jaggery,Namkeen,Other Dals"
1620,"Brinjals,Beans,Other Dals,Banana,Bread,Besan,Sugar,Cooking Sauce,Other Dry Fruits,Almonds"
1621,"Brinjals,Other Vegetables,Gourd & Cucumber,Beans,Beans,Sugar,Toilet Cleaners,Root Vegetables,Almonds"
1622,"Gourd & Cucumber,Bread,Other Vegetables,Banana,Chinese Noodles,Beans,Beans,Brinjals,Root Vegetables,Ice Creams & Desserts"
1623,"Root Vegetables,Beans,Other Vegetables,Brinjals,Root Vegetables,Yogurt & Lassi,Yogurt & Lassi,Namkeen,Rasagulla & Gulab Jamun,Curd"
1624,"Root Vegetables,Other Vegetables,Gourd & Cucumber,Brinjals,Other Dals,Beans,Banana,Curd,Root Vegetables,Other Dals"
1625,"Brinjals,Other Vegetables,Beans,Beans,Banana,Gourd & Cucumber,Other Dals,Root Vegetables,Honey,Glucose, Marie & Milk Biscuits"
1626,"Other Vegetables,Root Vegetables,Toor Dal,Other Dals,Beans,Other Dals,Sunflower Oils,Sugar,Yogurt & Lassi,Cream Biscuits,Root Vegetables,Namkeen"
1627,"Brinjals,Other Dals,Moong Dal,Toor Dal,Moong Dal,Boiled Rice,Other Rice Products,Sunflower Oils,Root Vegetables,Cashews"
1628,"Other Vegetables,Banana,Other Dals,Raw Peanuts,Other Dals,Sooji & Rava,Toor Dal,Sooji & Rava,Besan,Other Dals,Sugar,Liquid Detergent,Root Vegetables,Chilli & Soya Sauces,Regular Pasta,Yogurt & Lassi"
1629,"Gourd & Cucumber,Bread,Brinjals,Root Vegetables,Beans,Namkeen,Cream Biscuits,Glucose, Marie & Milk Biscuits"
1630,"Bread,Whole Spices,Moong Dal,Urad Dal,Sugar,Instant Pastas,Mosquito Repellent,Instant Pastas"
1631,"Gourd & Cucumber,Beans,Other Vegetables,Beans,Other Vegetables,Beans,Banana,Root Vegetables"
1632,"Root Vegetables,Root Vegetables,Raw Peanuts,Whole Spices,Other Dals,Besan,Other Vegetables,Sooji & Rava,Urad Dal,Sugar,Cream Biscuits,Avalakki / Poha,Buns & Pavs"
1633,"Brinjals,Other Vegetables,Root Vegetables,Exotic Vegetables,Exotic Vegetables,Beans,Gourd & Cucumber,Toor Dal,Whole Spices,Exotic Vegetables,Cakes,Cooking Paste,Cooking Paste,Cooking Paste,Mosquito Repellent"
1634,"Whole Spices,Whole Spices,Other Dals,Whole Spices,Sooji & Rava,Sooji & Rava,Sugar,Brinjals,Root Vegetables"
1635,"Root Vegetables,Other Vegetables,Toor Dal,Other Dals,Cooking Paste,Beans,Organic Masalas & Spices,Sugar,Besan,Aluminium Foil & Cling Wrap,Phenyles & Acids"
1636,"Gourd & Cucumber,Brinjals,Beans,Beans,Other Vegetables,Brinjals,Gourd & Cucumber,Other Vegetables,Root Vegetables"
1637,"Beans,Raw Rice,Sunflower Oils,Organic Masalas & Spices,Organic Masalas & Spices,Organic Dals & Pulses,Organic Dals & Pulses,Organic Dals & Pulses,Organic Dals & Pulses,Organic Dals & Pulses,Sugar,Organic Dals & Pulses,Organic Dals & Pulses,Hand Wash,Snacky Nuts"
1638,"Beans,Brinjals,Root Vegetables,Banana,Gourd & Cucumber,Whole Spices,Other Dals,Sooji & Rava,Other Dry Fruits"
1639,"Gourd & Cucumber,Beans,Brinjals,Other Vegetables,Other Vegetables,Root Vegetables,Beans,Whole Spices,Toor Dal,Sooji & Rava,Urad Dal,Brinjals,Namkeen,Other Dals"
1640,"Toor Dal,Whole Spices,Sooji & Rava,Sugar,Ground Coffee,Boiled Rice,Other Dry Fruits,Other Dry Fruits,Vermicelli"
1641,"Basmati Rice,Chinese Noodles,Whole Spices,Moong Dal,Other Dals,Raw Rice,Besan,Maida,Ghee,Liquid Detergent,Namkeen"
1642,"Other Vegetables,Beans,Whole Spices,Organic Masalas & Spices,Beans,Whole Spices,Gourd & Cucumber,Instant Noodles,Sanitary Pads"
1643,"Sunflower Oils,Organic Flours,Bread,Organic Masalas & Spices,Raw Rice,Sugar,Basmati Rice,Other Oils,Organic Flours,Organic Flours"
1644,"Beans,Other Vegetables,Beans,Whole Spices,Sooji & Rava,Organic Dals & Pulses,Gourd & Cucumber,Brinjals"
1645,"Beans,Other Vegetables,Brinjals,Root Vegetables,Gourd & Cucumber,Beans,Beans,Gourd & Cucumber"
1646,"Brinjals,Beans,Raw Peanuts,Chinese Noodles,Toor Dal,Beans,Urad Dal,Root Vegetables"
1647,"Brinjals,Other Vegetables,Gourd & Cucumber,Brinjals,Other Dals,Glucose, Marie & Milk Biscuits,Sunflower Oils,Glucose, Marie & Milk Biscuits,Namkeen,Other Dals"
1648,"Other Vegetables,Root Vegetables,Brinjals,Beans,Banana,Other Vegetables,Gourd & Cucumber,Root Vegetables"
1649,"Other Vegetables,Whole Spices,Other Dals,Urad Dal,Sooji & Rava,Rice Flour,Other Vegetables,Other Flours"
1650,"Other Vegetables,Bread,Brinjals,Banana,Raw Peanuts,Whole Spices,Toor Dal,Bread,Other Dals,Whole Spices,Raw Rice,Toor Dal,Besan,Other Vegetables,Sooji & Rava,Urad Dal,Exotic Vegetables,Instant Noodles,Regular Pasta"
1651,"Gourd & Cucumber,Beans,Beans,Beans,Banana,Maida,Sooji & Rava,Sooji & Rava,Besan,Sugar,Root Vegetables"
1652,"Root Vegetables,Ground Coffee,Other Vegetables,Brinjals,Moong Dal,Toor Dal,Other Vegetables,Sugar"
1653,"Whole Spices,Other Dals,Whole Spices,Toor Dal,Sooji & Rava,Organic Dals & Pulses,Raw Rice,Sugar,Besan,Maida,Other Oils,Ghee,Other Dry Fruits,Almonds"
1654,"Sunflower Oils,Toor Dal,Avalakki / Poha,Raw Peanuts,Other Dals,Other Dals,Whole Spices,Besan,Maida,Avalakki / Poha,Raisins,Cashews"
1655,"Brinjals,Other Vegetables,Beans,Brinjals,Toor Dal,Beans,Banana,Raw Rice,Other Vegetables,Avalakki / Poha"
1656,"Gourd & Cucumber,Beans,Beans,Other Vegetables,Root Vegetables,Beans,Sunflower Oils,Curd"
1657,"Brinjals,Other Vegetables,Health Drinks,Toor Dal,Sugar,Boiled Rice,Mosquito Repellent,Whole Spices,Sunflower Oils,Other Dry Fruits"
1658,"Brinjals,Other Vegetables,Root Vegetables,Beans,Other Dals,Toor Dal,Gourd & Cucumber,Sooji & Rava,Raw Rice,Besan,Other Dals,Sugar,Other Dals"
1659,"Gourd & Cucumber,Other Vegetables,Banana,Beans,Beans,Toor Dal,Other Rice Products,Sugar,Urad Dal,Ice Creams & Desserts,Other Dals"
1660,"Sunflower Oils,Whole Spices,Toor Dal,Whole Spices,Avalakki / Poha,Other Dals,Urad Dal,Sugar,Ground Coffee,Phenyles & Acids"
1661,"Gourd & Cucumber,Brinjals,Other Vegetables,Banana,Whole Spices,Toor Dal,Other Dals,Other Dals,Mosquito Repellent,Root Vegetables,Regular Pasta"
1662,"Root Vegetables,Brinjals,Brinjals,Other Dals,Raw Rice,Namkeen,Cream Biscuits,Root Vegetables,Phenyles & Acids"
1663,"Raw Peanuts,Avalakki / Poha,Other Dals,Sugar,Sooji & Rava,Rice Flour,Jaggery,Whole Spices,Agarbatti"
1664,"Bread,Namkeen,Raw Peanuts,Sooji & Rava,Whole Spices,Whole Spices,Sugar,Phenyles & Acids"
1665,"Root Vegetables,Basmati Rice,Brinjals,Raw Peanuts,Health Drinks,Toor Dal,Moong Dal,Whole Spices,Other Dals,Moong Dal,Other Dals,Maida,Urad Dal,Sugar,Other Rice Products,Jaggery,Cashews,Other Dry Fruits"
1666,"Bread,Chinese Noodles,Brinjals,Moong Dal,Moong Dal,Sooji & Rava,Urad Dal,Ground Coffee,Besan,Sunflower Oils,Sugar,Mosquito Repellent,Sanitary Pads"
1667,"Brinjals,Other Vegetables,Moong Dal,Sooji & Rava,Whole Spices,Toor Dal,Maida,Root Vegetables,Mosquito Repellent"
1668,"Other Vegetables,Exotic Vegetables,Exotic Vegetables,Whole Spices,Other Dals,Organic Dals & Pulses,Organic Dals & Pulses,Aluminium Foil & Cling Wrap,Namkeen,Namkeen,Organic Dals & Pulses,Organic Masalas & Spices,Other Dals,Organic Dals & Pulses"
