basket_id,basket_skus,basket_names,recommended_skus,recommended_names,recommended_details
8093760,15669792; 34986130; 15669811; 15668375; 15668465; 15669861,Other Dry Fruits; Whole Spices; Almonds; Root Vegetables; Root Vegetables; Raw Peanuts,15668688; 15668381; 15668379; 15668467; 15669878; 15669869,Root Vegetables; Other Vegetables; Other Vegetables; Beans; Toor Dal; Moong Dal,"15668688 (Root Vegetables) - Conf: 0.3189, Lift: 1.7170, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3015, Lift: 1.4764, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.2698, Lift: 1.4617, Factor: 1; 15668467 (Beans) - Conf: 0.2531, Lift: 1.8820, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2516, Lift: 1.4669, Factor: 1; 15669869 (Moong Dal) - Conf: 0.2022, Lift: 1.5952, Factor: 1"
8094384,15668465; 15669782; 15668381; 15669771; 15668478; 15668379; 15670269; 7572252; 15669780,Root Vegetables; Raw Rice; Other Vegetables; Maida; Banana; Other Vegetables; Other Dals; Cooking Paste; Sugar,15669760; 15668381; 15668688; 15668460; 15668379; 15669878; 15668467; 15668478; 15668462; 15668465,Whole Spices; Other Vegetables; Root Vegetables; Gourd & Cucumber; Other Vegetables; Toor Dal; Beans; Banana; Gourd & Cucumber; Root Vegetables,"15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3695, Lift: 1.8093, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3496, Lift: 1.8820, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3446, Lift: 1.8670, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.3415, Lift: 1.8499, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15668467 (Beans) - Conf: 0.2769, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2619, Lift: 1.8369, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2573, Lift: 1.9869, Factor: 1"
8094702,15669885; 15669988; 15669772; 15669866; 7578354; 15669860; 15668465; 7578347,Moong Dal; Other Dals; Other Dals; Other Dals; Chilli & Soya Sauces; Moong Dal; Root Vegetables; Chilli & Soya Sauces,15668688; 15668381; 15668379; 15668467; 15669878; 15669869; 15668378,Root Vegetables; Other Vegetables; Other Vegetables; Beans; Toor Dal; Moong Dal; Other Vegetables,"15668688 (Root Vegetables) - Conf: 0.3189, Lift: 1.7170, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3015, Lift: 1.4764, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.2698, Lift: 1.4617, Factor: 1; 15668467 (Beans) - Conf: 0.2531, Lift: 1.8820, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2516, Lift: 1.4669, Factor: 1; 15669869 (Moong Dal) - Conf: 0.2022, Lift: 1.5952, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.1805, Lift: 1.3231, Factor: 1"
8095702,15669860; 15669835; 15669819; 15669760; 15669821; 15669861; 15669965; 15669764; 7570497,Moong Dal; Raw Rice; Other Dals; Whole Spices; Whole Spices; Raw Peanuts; Raisins; Besan; Toothpaste,15668460; 15668378; 15668468; 15668462,Gourd & Cucumber; Other Vegetables; Beans; Gourd & Cucumber,"15668460 (Gourd & Cucumber) - Conf: 0.2561, Lift: 1.3874, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.1805, Lift: 1.3231, Factor: 1; 15668468 (Beans) - Conf: 0.1754, Lift: 1.3874, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.1691, Lift: 1.3502, Factor: 1"
8096305,21408952; 15669814; 15669804; 15669781; 15669776; 15669825; 15669818; 15670267; 15669878; 7689353; 15669780,Whole Spices; Jaggery; Cashews; Rice Flour; Other Dals; Boiled Rice; Whole Spices; Toor Dal; Toor Dal; Ground Coffee; Sugar,15668379; 15668688; 15668460,Other Vegetables; Root Vegetables; Gourd & Cucumber,"15668379 (Other Vegetables) - Conf: 0.2492, Lift: 1.3502, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2458, Lift: 1.3231, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.2443, Lift: 1.3233, Factor: 1"
8096359,15668378; 15669970; 15668460; 15669910; 15669786; 15669784; 7572432,Other Vegetables; Cashews; Gourd & Cucumber; Brinjals; Avalakki / Poha; Basmati Rice; Cooking Paste,15668688; 15668460; 15669869; 15669821; 15669777; 15668467; 15669878; 15668478; 15669780; 15668465,Root Vegetables; Gourd & Cucumber; Moong Dal; Whole Spices; Urad Dal; Beans; Toor Dal; Banana; Sugar; Root Vegetables,"15668688 (Root Vegetables) - Conf: 0.3690, Lift: 1.9869, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3340, Lift: 1.8093, Factor: 1; 15669869 (Moong Dal) - Conf: 0.3287, Lift: 2.5928, Factor: 1; 15669821 (Whole Spices) - Conf: 0.3065, Lift: 3.3414, Factor: 1; 15669777 (Urad Dal) - Conf: 0.2888, Lift: 2.5928, Factor: 1; 15668467 (Beans) - Conf: 0.2797, Lift: 2.0794, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2736, Lift: 1.5952, Factor: 1; 15668478 (Banana) - Conf: 0.2276, Lift: 1.5960, Factor: 1; 15669780 (Sugar) - Conf: 0.2270, Lift: 1.5338, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2000, Lift: 1.5446, Factor: 1"
8096457,7574197; 15670007; 7543241; 15669887; 15670144; 15668520; 7632452; 7580034,Vermicelli; Cashews; Organic Dals & Pulses; Maida; Organic F&V; Bread; Liquid Detergent; Ice Creams & Desserts,,,
8096786,15669812; 15668377; 7625765; 15669799; 34986113; 7624788; 15669818; 15669817; 21408952; 15669804; 15668467; 34986118,Jaggery; Root Vegetables; Sunflower Oils; Raisins; Whole Spices; Ghee; Whole Spices; Whole Spices; Whole Spices; Cashews; Beans; Whole Spices,15668460; 15668381; 15668462; 15668468,Gourd & Cucumber; Other Vegetables; Gourd & Cucumber; Beans,"15668460 (Gourd & Cucumber) - Conf: 0.4554, Lift: 2.4674, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3171, Lift: 1.5525, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2338, Lift: 1.8670, Factor: 1; 15668468 (Beans) - Conf: 0.1846, Lift: 1.4609, Factor: 1"
8096811,15668380; 15668462; 15668473; 15668381; 15668684; 15668455; 15668375,Other Vegetables; Gourd & Cucumber; Beans; Other Vegetables; Beans; Brinjals; Root Vegetables,15668381; 15669760; 15668460; 15668688; 15669878; 15668379; 15668462; 15668478; 15668378; 15668465,Other Vegetables; Whole Spices; Gourd & Cucumber; Root Vegetables; Toor Dal; Other Vegetables; Gourd & Cucumber; Banana; Other Vegetables; Root Vegetables,"15668381 (Other Vegetables) - Conf: 0.4010, Lift: 1.9633, Factor: 1; 15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3037, Lift: 1.6454, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3027, Lift: 1.6298, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.2946, Lift: 1.5960, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2448, Lift: 1.7170, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2317, Lift: 1.6987, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2088, Lift: 1.6124, Factor: 1"
8097385,34986400; 7608483; 15669872; 34987110; 15668467; 15668378; 15668688; 7692619,"Curd; Shaving Cream, Foam & Gels; Avalakki / Poha; Curd; Beans; Other Vegetables; Root Vegetables; Shaving Blade & Razors",15668460; 15669869; 15668381; 15669821; 15668378; 15668467; 15668688; 15669878; 15668465; 15668462,Gourd & Cucumber; Moong Dal; Other Vegetables; Whole Spices; Other Vegetables; Beans; Root Vegetables; Toor Dal; Root Vegetables; Gourd & Cucumber,"15668460 (Gourd & Cucumber) - Conf: 0.4554, Lift: 2.4674, Factor: 1; 15669869 (Moong Dal) - Conf: 0.3287, Lift: 2.5928, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3171, Lift: 1.5525, Factor: 1; 15669821 (Whole Spices) - Conf: 0.3065, Lift: 3.3414, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2837, Lift: 2.0794, Factor: 1; 15668467 (Beans) - Conf: 0.2797, Lift: 2.0794, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2713, Lift: 1.4609, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2630, Lift: 1.5338, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2350, Lift: 1.8146, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2338, Lift: 1.8670, Factor: 1"
8098117,15669878; 93073679; 15669760; 15669774; 21409004; 15669965; 15669887,Toor Dal; Namkeen; Whole Spices; Urad Dal; Other Dals; Raisins; Maida,15668379; 15668688; 15668460; 15668468,Other Vegetables; Root Vegetables; Gourd & Cucumber; Beans,"15668379 (Other Vegetables) - Conf: 0.2492, Lift: 1.3502, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2458, Lift: 1.3231, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.2440, Lift: 1.3221, Factor: 1; 15668468 (Beans) - Conf: 0.1754, Lift: 1.3874, Factor: 1"
8099163,15668460; 15669868; 21409002; 15670269; 15670267; 15669869; 34986128; 15669822,Gourd & Cucumber; Other Dals; Moong Dal; Other Dals; Toor Dal; Moong Dal; Whole Spices; Other Dals,15668688; 15668460; 15669777; 15669878; 15668478; 15669780; 15668467; 15668465; 15668468,Root Vegetables; Gourd & Cucumber; Urad Dal; Toor Dal; Banana; Sugar; Beans; Root Vegetables; Beans,"15668688 (Root Vegetables) - Conf: 0.3690, Lift: 1.9869, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3340, Lift: 1.8093, Factor: 1; 15669777 (Urad Dal) - Conf: 0.2888, Lift: 2.5928, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2736, Lift: 1.5952, Factor: 1; 15668478 (Banana) - Conf: 0.2276, Lift: 1.5960, Factor: 1; 15669780 (Sugar) - Conf: 0.2270, Lift: 1.5338, Factor: 1; 15668467 (Beans) - Conf: 0.2151, Lift: 1.5993, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2000, Lift: 1.5446, Factor: 1; 15668468 (Beans) - Conf: 0.1962, Lift: 1.5525, Factor: 1"
8099217,7571385; 7599091; 15668520; 15669880; 7569801; 15668381; 7624788,"Glucose, Marie & Milk Biscuits; Namkeen; Bread; Sooji & Rava; Namkeen; Other Vegetables; Ghee",15669760; 15668381; 15668460; 15668688; 15669878; 15668462; 15668478; 15668378; 15668465,Whole Spices; Other Vegetables; Gourd & Cucumber; Root Vegetables; Toor Dal; Gourd & Cucumber; Banana; Other Vegetables; Root Vegetables,"15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3695, Lift: 1.8093, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3037, Lift: 1.6454, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3027, Lift: 1.6298, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2448, Lift: 1.7170, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2317, Lift: 1.6987, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2088, Lift: 1.6124, Factor: 1"
8099849,34986125; 15669810; 15669799; 15669803; 34986130; 7593949; 7624790,Whole Spices; Almonds; Raisins; Cashews; Whole Spices; Cream Biscuits; Ghee,,,
8100379,15668468; 7599091; 7593949; 15668477; 7561680; 7572306; 93073679; 7572300; 15669910,Beans; Namkeen; Cream Biscuits; Exotic Vegetables; Namkeen; Snacky Nuts; Namkeen; Namkeen; Brinjals,15668381; 15668468; 15668467; 15669764,Other Vegetables; Beans; Beans; Besan,"15668381 (Other Vegetables) - Conf: 0.3155, Lift: 1.5446, Factor: 1; 15668468 (Beans) - Conf: 0.2338, Lift: 1.8499, Factor: 1; 15668467 (Beans) - Conf: 0.2213, Lift: 1.6454, Factor: 1; 15669764 (Besan) - Conf: 0.1753, Lift: 1.4579, Factor: 1"
8101018,15669887; 15668480; 15670250; 34990778; 15668416; 15670157; 15670251,Maida; Bread; Organic F&V; Eggs; Banana; Organic F&V; Organic F&V,,,
8101071,15669861; 15669880; 15668687; 15669988; 15668468; 15669772; 15668519; 34990370; 15668460; 7629391,"Raw Peanuts; Sooji & Rava; Root Vegetables; Other Dals; Beans; Other Dals; Bread; Salty Biscuits; Gourd & Cucumber; Glucose, Marie & Milk Biscuits",15668688; 15668460; 15668381; 15669777; 15669878; 15668468; 15668478; 15669780; 15668467; 15668465,Root Vegetables; Gourd & Cucumber; Other Vegetables; Urad Dal; Toor Dal; Beans; Banana; Sugar; Beans; Root Vegetables,"15668688 (Root Vegetables) - Conf: 0.3690, Lift: 1.9869, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3340, Lift: 1.8093, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3155, Lift: 1.5446, Factor: 1; 15669777 (Urad Dal) - Conf: 0.2888, Lift: 2.5928, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2736, Lift: 1.5952, Factor: 1; 15668468 (Beans) - Conf: 0.2338, Lift: 1.8499, Factor: 1; 15668478 (Banana) - Conf: 0.2276, Lift: 1.5960, Factor: 1; 15669780 (Sugar) - Conf: 0.2270, Lift: 1.5338, Factor: 1; 15668467 (Beans) - Conf: 0.2213, Lift: 1.6454, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2000, Lift: 1.5446, Factor: 1"
8101152,15668380; 15669789; 15668377; 15669875; 15668451; 15669782; 15668478,Other Vegetables; Boiled Rice; Root Vegetables; Toor Dal; Brinjals; Raw Rice; Banana,15668379; 15668688; 15668465; 15669863,Other Vegetables; Root Vegetables; Root Vegetables; Moong Dal,"15668379 (Other Vegetables) - Conf: 0.3008, Lift: 1.6298, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2585, Lift: 1.3917, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2378, Lift: 1.8369, Factor: 1; 15669863 (Moong Dal) - Conf: 0.1820, Lift: 1.4669, Factor: 1"
8101260,15668381; 7570497; 15668455; 7580802; 15668377; 15668684,Other Vegetables; Toothpaste; Brinjals; Sunflower Oils; Root Vegetables; Beans,15669760; 15668381; 15668460; 15668688; 15669878; 15668462; 15668478; 15668378; 15668465,Whole Spices; Other Vegetables; Gourd & Cucumber; Root Vegetables; Toor Dal; Gourd & Cucumber; Banana; Other Vegetables; Root Vegetables,"15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3695, Lift: 1.8093, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3037, Lift: 1.6454, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3027, Lift: 1.6298, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2448, Lift: 1.7170, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2317, Lift: 1.6987, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2088, Lift: 1.6124, Factor: 1"
8101807,15669782; 15669765; 21409002; 15669762; 15669821; 15669878; 15669861; 15669763; 15669772; 15669872,Raw Rice; Urad Dal; Moong Dal; Urad Dal; Whole Spices; Toor Dal; Raw Peanuts; Other Dals; Other Dals; Avalakki / Poha,15668460; 15668379; 15668688,Gourd & Cucumber; Other Vegetables; Root Vegetables,"15668460 (Gourd & Cucumber) - Conf: 0.2561, Lift: 1.3874, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.2492, Lift: 1.3502, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2458, Lift: 1.3231, Factor: 1"
8101813,15668381; 15668462; 15668451; 15668458; 15668460; 7653522,Other Vegetables; Gourd & Cucumber; Brinjals; Brinjals; Gourd & Cucumber; Namkeen,15668381; 15669760; 15668688; 15668460; 15669878; 15668379; 15669777; 15668462; 15668478; 15668378,Other Vegetables; Whole Spices; Root Vegetables; Gourd & Cucumber; Toor Dal; Other Vegetables; Urad Dal; Gourd & Cucumber; Banana; Other Vegetables,"15668381 (Other Vegetables) - Conf: 0.4010, Lift: 1.9633, Factor: 1; 15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3690, Lift: 1.9869, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3340, Lift: 1.8093, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.2946, Lift: 1.5960, Factor: 1; 15669777 (Urad Dal) - Conf: 0.2888, Lift: 2.5928, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2448, Lift: 1.7170, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2317, Lift: 1.6987, Factor: 1"
8102328,15668381; 15668465; 34992815; 15668458; 15668379; 15669864; 15668462,Other Vegetables; Root Vegetables; Cookies; Brinjals; Other Vegetables; Other Dals; Gourd & Cucumber,15668381; 15669760; 15668688; 15668460; 15668379; 15669878; 15668467; 15668478; 15668462; 15668465,Other Vegetables; Whole Spices; Root Vegetables; Gourd & Cucumber; Other Vegetables; Toor Dal; Beans; Banana; Gourd & Cucumber; Root Vegetables,"15668381 (Other Vegetables) - Conf: 0.4010, Lift: 1.9633, Factor: 1; 15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3496, Lift: 1.8820, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3446, Lift: 1.8670, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.3415, Lift: 1.8499, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15668467 (Beans) - Conf: 0.2769, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2619, Lift: 1.8369, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2573, Lift: 1.9869, Factor: 1"
8102389,15668377; 34986113; 15669857; 15669884; 15670251; 15668416,Root Vegetables; Whole Spices; Raw Peanuts; Whole Spices; Organic F&V; Banana,,,
8102497,15669866; 15668462; 15669778; 7569805; 7572312; 92387970,Other Dals; Gourd & Cucumber; Other Dals; Namkeen; Namkeen; Namkeen,15668381; 15668379; 15668688; 15669860,Other Vegetables; Other Vegetables; Root Vegetables; Moong Dal,"15668381 (Other Vegetables) - Conf: 0.4010, Lift: 1.9633, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.2946, Lift: 1.5960, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2756, Lift: 1.4836, Factor: 1; 15669860 (Moong Dal) - Conf: 0.1865, Lift: 1.7348, Factor: 1"
8104047,15669781; 15669835; 21409002; 15669832; 15669886; 15669873; 15669771; 15668460; 15668381; 15669870; 7624792; 15669998; 15669823; 15668688; 15669857; 15669997; 15669815; 15669767; 15668473; 15669956,Rice Flour; Raw Rice; Moong Dal; Sugar; Sooji & Rava; Whole Spices; Maida; Gourd & Cucumber; Other Vegetables; Sooji & Rava; Ghee; Other Dals; Whole Spices; Root Vegetables; Raw Peanuts; Other Dals; Jaggery; Urad Dal; Beans; Other Dry Fruits,15669760; 15668381; 15668688; 15668460; 15669878; 15669777; 15668378; 15668462; 15668478; 15668465,Whole Spices; Other Vegetables; Root Vegetables; Gourd & Cucumber; Toor Dal; Urad Dal; Other Vegetables; Gourd & Cucumber; Banana; Root Vegetables,"15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3695, Lift: 1.8093, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3690, Lift: 1.9869, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3340, Lift: 1.8093, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15669777 (Urad Dal) - Conf: 0.2888, Lift: 2.5928, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2837, Lift: 2.0794, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2448, Lift: 1.7170, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2350, Lift: 1.8146, Factor: 1"
8104378,15668685; 15669993; 15668520; 15668462; 15668478; 15668465; 15668473,Beans; Other Dals; Bread; Gourd & Cucumber; Banana; Root Vegetables; Beans,15668381; 15668688; 15668379; 15668467; 15669878; 15668465; 15669869; 15669860; 15669863,Other Vegetables; Root Vegetables; Other Vegetables; Beans; Toor Dal; Root Vegetables; Moong Dal; Moong Dal; Moong Dal,"15668381 (Other Vegetables) - Conf: 0.4010, Lift: 1.9633, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3189, Lift: 1.7170, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.3008, Lift: 1.6298, Factor: 1; 15668467 (Beans) - Conf: 0.2531, Lift: 1.8820, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2516, Lift: 1.4669, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2378, Lift: 1.8369, Factor: 1; 15669869 (Moong Dal) - Conf: 0.2022, Lift: 1.5952, Factor: 1; 15669860 (Moong Dal) - Conf: 0.1865, Lift: 1.7348, Factor: 1; 15669863 (Moong Dal) - Conf: 0.1820, Lift: 1.4669, Factor: 1"
8105118,15668468; 15669881; 34987568; 15669772; 7578347; 7572252; 15669872; 21408947; 15669859; 15669764; 15669826; 7585037; 34986118; 15669858,Beans; Sooji & Rava; Whole Spices; Other Dals; Chilli & Soya Sauces; Cooking Paste; Avalakki / Poha; Other Rice Products; Toor Dal; Besan; Raw Rice; Instant Noodles; Whole Spices; Boiled Rice,15668381; 15668468; 15668467; 15669764; 15668462,Other Vegetables; Beans; Beans; Besan; Gourd & Cucumber,"15668381 (Other Vegetables) - Conf: 0.3155, Lift: 1.5446, Factor: 1; 15668468 (Beans) - Conf: 0.2338, Lift: 1.8499, Factor: 1; 15668467 (Beans) - Conf: 0.2213, Lift: 1.6454, Factor: 1; 15669764 (Besan) - Conf: 0.1753, Lift: 1.4579, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.1691, Lift: 1.3502, Factor: 1"
8105205,15669780; 15669873; 15669821; 15669829; 15669856; 15669878; 7753732; 15669857; 15668416,Sugar; Whole Spices; Whole Spices; Raw Rice; Sugar; Toor Dal; Health Drinks; Raw Peanuts; Banana,15668460; 15668379; 15668688,Gourd & Cucumber; Other Vegetables; Root Vegetables,"15668460 (Gourd & Cucumber) - Conf: 0.2561, Lift: 1.3874, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.2492, Lift: 1.3502, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2458, Lift: 1.3231, Factor: 1"
8106023,7587494; 7587670; 15668688; 15669881; 15669772; 15668468; 15670253,Organic Masalas & Spices; Organic Masalas & Spices; Root Vegetables; Sooji & Rava; Other Dals; Beans; Organic F&V,15668381; 15668378; 15668688; 15669878; 15668465; 15668468; 15668467; 15669764,Other Vegetables; Other Vegetables; Root Vegetables; Toor Dal; Root Vegetables; Beans; Beans; Besan,"15668381 (Other Vegetables) - Conf: 0.3155, Lift: 1.5446, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2837, Lift: 2.0794, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2713, Lift: 1.4609, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2630, Lift: 1.5338, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2350, Lift: 1.8146, Factor: 1; 15668468 (Beans) - Conf: 0.2338, Lift: 1.8499, Factor: 1; 15668467 (Beans) - Conf: 0.2213, Lift: 1.6454, Factor: 1; 15669764 (Besan) - Conf: 0.1753, Lift: 1.4579, Factor: 1"
8106238,15670253; 15668377; 15669871; 34989441; 15669761; 7587658; 15669861; 15669970; 15668379; 15668462; 15669875; 15669862; 7624786,"Organic F&V; Root Vegetables; Other Rice Products; Soya Products; Whole Spices; Organic Salt,Sugar & Jaggery; Raw Peanuts; Cashews; Other Vegetables; Gourd & Cucumber; Toor Dal; Other Dals; Ghee",15668381; 15668688; 15668460; 15668379; 15668467; 15668478; 15668465; 15669860; 15668685,Other Vegetables; Root Vegetables; Gourd & Cucumber; Other Vegetables; Beans; Banana; Root Vegetables; Moong Dal; Beans,"15668381 (Other Vegetables) - Conf: 0.4010, Lift: 1.9633, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3496, Lift: 1.8820, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3446, Lift: 1.8670, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.3415, Lift: 1.8499, Factor: 1; 15668467 (Beans) - Conf: 0.2769, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2619, Lift: 1.8369, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2573, Lift: 1.9869, Factor: 1; 15669860 (Moong Dal) - Conf: 0.1865, Lift: 1.7348, Factor: 1; 15668685 (Beans) - Conf: 0.1528, Lift: 1.9633, Factor: 1"
